id,tweet,label
925,"#NeildeGrasseTyson is right! Elon #Musk is now resorting to total #sciencefraud!

And conning the public into buying his hideous new â€œ#Cybertruckâ€!

 http://NaturalNews.comÂ   https://www.naturalnews.com/2019-12-03-elon-musk-conning-public-to-buy-cybertruck.htmlÂ â€¦",cybertruck
926,"What do YOU think about #elonmuskâ€™s #cybertruck? There seems to be a strong appetite for it, to Devinâ€™s surprise... do you count yourself among the crowd?

 https://youtu.be/mKi-j40v-P4Â ",cybertruck
927,"The Right, Iâ€™m a contractor and also extremely curious of the capabilities of the #Tesla #Cybertruck. @elonmusk will the #Cybertruck have a towing capacity equal to or exceeding whatâ€™s available now in gas/diesel trucks? Or possibly a towing package available?",cybertruck
928,"Quien sabe, la #Cybertruck es un buen contendiente  pic.twitter.com/AyoBV7morX",cybertruck
929,"Really good review with nice insights on the @Tesla #Cybertruck. Nice job, @mattferrell. https://youtu.be/yRGLSgaHw0wÂ ",cybertruck
930,"Well hello  B R U T A L I S M.
#brutalism #Cybertruck #architecture #webdesign pic.twitter.com/l9GgqPBqzH",cybertruck
931,"22 killed in shootout in northern Mexico

Hey @ElonMusk, they sure could use #CyberTruck! Would be a real break for Mexican authorities. But what happens if the cartels get it instead? Have you fixed the bullet proof glass?

#KERPLUNK https://www.cnn.com/2019/12/01/americas/mexico-fourteen-killed-shootout/index.htmlÂ â€¦",cybertruck
932,"If you hated the latest @Tesla #Cybertruck, give this a read:  https://www.inc.com/justin-bariso/elon-musk-made-cybertruck-ugly-on-purpose-and-its-smartest-thing-hes-ever-done.html?cid=sf01002&fbclid=IwAR1clwZsy0UrACUEWRpxLhf95kxWuwYnNgZr8qCp5ENH2EmkupUmeiy3ZxAÂ â€¦",cybertruck
933,#Cybertruck,cybertruck
934,"Twitter saw it first! So, here's my latest artwork. I could't decide which   so I drop all of em. Follow my ig for more!  https://www.instagram.com/p/B5kga5ypTf1/?igshid=b0qqgzljf1hwÂ â€¦ #arnold #3drender #tesla #Cybertruck #cyberpunk #elonmusk #game #Cyberpunk2077 #bladerunner2019 #mayaautodesk #artstation pic.twitter.com/6HHAQsHFqu",cybertruck
935,"DEC Marketing Newsletter goes out tomorrow!
To Signup ðŸ‘‰  http://bit.ly/davidsnewsletterÂ â€¦ 
Topics Include: #DF19 #PlanetFitness #Cybertruck #AirBnB #Curbed #TacoBell #Bloomberg #Gannett #Google #SocialMedia #OldNavy #Streaming #Popeyes #LiveVideo #Shopee #SEO #Pokemon and more! pic.twitter.com/iHuJopjZ9Z",cybertruck
936,"#Tesla's #Cybertruck appeared on the scene last week like a 1,500 lb pile of controversy. 

Whether you're on team ""they should make em like they used to"" ðŸ‡ or team 2049 ðŸ¤– we should all take a minute to look at the reaction from the internet.

#TechTuesday #3d #tech #future pic.twitter.com/6VsJTjqeNT",cybertruck
937,"Hi

#wip #cybertruck #cyborg #painting #paint #art #victorcayro #face #facepainting #love #hate #hi #shadowself #baldeagles #sahhhhhp  https://www.instagram.com/p/B5osuIdDjp9/?igshid=mpfx52nu3g7oÂ â€¦",cybertruck
938,"Esa es buena pregunta, pero la culpa de todo el #Cucutazo la tendra @calderonberti ya veras... el nuevo chino de recadi #CuantoDineroLlevaGuaido #Cybertruck",cybertruck
939,Mood #tesla #cybertruck  pic.twitter.com/zUmSPAaB2A,cybertruck
940,#Tesla #Cybertruck  pic.twitter.com/YZ4VZzOTAb,cybertruck
941,Am I the only one who thinks of this whenever I look at the @Tesla #Cybertruck??? Now I kind of want one.  pic.twitter.com/AAdNJ0Kaix,cybertruck
942,"Perfect Match #cybertruck #teslaroadster
Images from Artist Jon Sibal pic.twitter.com/SbLJh3Xtys",cybertruck
943,Will the #Cybertrailer have itâ€™s own motor/battery pack to help with towing to keep the 500mi range for the #Cybertruck? @elonmusk,cybertruck
944,"Iâ€™m all in!!! Iâ€™ll drive my #CyberTruck there, take a Galactic cruise, get my Kyber crystal, build my lightsaber, then hang it in the back window of my truck!  https://twitter.com/DisneyParks/status/1202032315813257216Â â€¦",cybertruck
945,And this is the last of the #cybertruck memes I have collected. Enjoy.  https://www.instagram.com/p/B5oqvY3n7Qb/?igshid=19i1xzlrb8v3bÂ â€¦,cybertruck
946,"When you hear people say the #Cybertruck is ugly just remember  1,050,281Â PT Cruisers were sold in the United States... YIKES! @elonmusk @Tesla pic.twitter.com/6odHrVhtrN",cybertruck
947,"Quick taper ðŸŽ
#barber #tuesdayvibes #barbershopconnect #taper #California #haircut #Cybertruck #SUBKHOLIDAYGIVEAWAY19 #HowTheGrinchStoleChristmas #SubKUnwrapped #earthquake #pelotoncommercial #RockJinDay #23NParoNacional pic.twitter.com/sSJ5Bu1w5B",cybertruck
948,@elonmusk will the #CyberTruck come with a Targa-Top option?,cybertruck
949,#Tesla #Cybertruck is amazing. That's my personal opinion ðŸ˜…  pic.twitter.com/fbQ97C8Oav,cybertruck
950,Manejando El Tesla Cybertruck #tesla #Cybertruck  https://uncrate.com/video/riding-in-the-tesla-cybertruck/Â â€¦,cybertruck
951,Elon muskâ€™s vision for the future #Cybertruck  pic.twitter.com/fY7ZIOoByZ,cybertruck
952,"What if the #Cybertruck was the future to all automotive manufacturing, the gateway, where we finally have a body (stainless exoskeleton airframe) that lasts a million miles for the chassis that will take it there, with SpaceX reliability. ICEers beware! #Tesla @elonmusk @Tesla pic.twitter.com/cZtwrxVQUO",cybertruck
953,@elonmusk @Tesla #Cybertruck  pic.twitter.com/bci9jU64Pw,cybertruck
954,Just 7 more followers to 1000!! #Cybertruck #Tesla pic.twitter.com/b4gAH3QyWO,cybertruck
955,"Done + Done
See you in the future! ðŸ‘¨ðŸ¿â€ðŸš€ðŸ”¥ðŸš€ðŸŒš
#Tesla #CyberTruck  pic.twitter.com/tSeI40SQH2",cybertruck
956,Tesla Cybertruck Tailgate Will Have Flip Stop to Carry Plywood and Drywall #cybertruck  http://bit.ly/2DGZG3kÂ  pic.twitter.com/Y5yUbXnCH7,cybertruck
957, https://ideas.lego.com/content/project/link/feded687-eab3-4409-8e30-ee43db4b63d7Â â€¦ #Cybertruck #Tesla #LEGOIdeas #TeslaCyberTruck,cybertruck
958,"Not a lot of love for @tesla and @elonmusk and the #cybertruck, maybe @parismarx has not been to an autoshow before. Concepts push boundaries defined by the markets https://www.nbcnews.com/think/opinion/elon-musk-s-cybertruck-built-dystopian-future-will-it-work-ncna1094971Â â€¦",cybertruck
959,Waiting for #Cybertruck like. ðŸ˜±ðŸ¥¶ðŸ˜¬ðŸ˜«ðŸ¥°ðŸ˜ðŸ’“ @Tesla @ElonMusk #Tesla #Cyberquad #ATV #NightmareBeforeChristmas #LordofTheRings #Smeagol #Gollum #TheHobbit #ev #pickup #truck #armoredglass #badass #musthave ðŸ¤¤ðŸ¤©ðŸ‘ðŸ¦¸â€â™‚ï¸ðŸ’“ðŸŒŽðŸš€ðŸŒŸ #pickup #truck #sustainability #sustainabletransport #ev pic.twitter.com/UecJM7gc7A,cybertruck
960,"Another great video.

#Cybertruck delivers significantly more value at a significantly lower price than the F-150 and Silverado: 

 https://youtu.be/cVHjF8iwDM4Â ",cybertruck
961,"#Virales
#LEGO  le juega una â€˜pequeÃ±a bromaâ€™ a la #cybertruck de #Tesla https://www.fronterainformativa.com.mx/contenido/3901/lego-le-juega-una-pequena-broma-a-la-cybertruck-de-tesla#.XecgnnLKDVI.twitterÂ â€¦",cybertruck
962,"To the #CyberTruck HATERS. If weâ€˜d seen a REGULAR truck, Telsaâ€™s stock price would have SKYROCKETED. BUT... weâ€™ve SEEN it now, and our eyes are opened.  We can HAVE this. Do you really want to live in a world where we CANâ€™T?  https://youtu.be/ZSHE2Sxu5dMÂ  ðŸ‘ˆðŸ»FULL VIDEO pic.twitter.com/j3mNqlXY8X",cybertruck
963,"Bruh, did elon copied the design for his cybertruck or what? #cybertruck more like cyber copy paste (btw this was a bit sarcastic so dont be too serious about it)  pic.twitter.com/opXfp11Xr5",cybertruck
964,I want a #CyberTruck wit the ATVðŸ˜©ðŸ™ŒðŸ¼ðŸ™ðŸ¼ great job  @Tesla @elonmusk,cybertruck
965,Cybertruck #Cybertruck #Elonmusk #Elon #Musk #Cyber #Truck #sky #grass  https://www.pixiv.net/artworks/78132716Â â€¦ pic.twitter.com/VoHNY35MJK,cybertruck
966,Cyberbike ðŸ¤” #cybertruck  pic.twitter.com/v6Ot22XBi4,cybertruck
967,You know what I just realized. Elon did the whole #Cybertruck presentation without saying â€œorder of magnitudeâ€. Now thatâ€™s the real news there people ðŸ˜‚,cybertruck
968,"Los ingenieros y accionistas que lo rechazaron vivÃ­an en su burbuja. Y no en la burbuja como la cabina que diseÃ±Ã³ Homero.

#LosSimpson #Cybertruck",cybertruck
969,Until I get the @Tesla #cybertruck Iâ€™ve got my @RYOBItoolsusa  Zero turn electric mower equipped with an Ohio Steel Plow!  It work so well! @Model3Owners @elonmusk @elonmusk @28delayslater @teslainventory  https://youtu.be/F3RKVcCCbPMÂ  pic.twitter.com/TWjYWDhDZY,cybertruck
970,#Nacional Alcalde de #CiudadValles #SanLuisPotosÃ­ comprÃ³ 15 #Cybertruck de #Tesla para usarlas de patrulla https://www.fronterainformativa.com.mx/contenido/3903/alcalde-de-san-luis-potosi-compro-15-cybertruck-de-tesla-para-usarlas-de-patrulla#.Xeca4ls7Y6A.twitterÂ â€¦,cybertruck
971,"#Tesla aproveita a popularidade do #Cybertruck, e envia e-mails com algumas das specs, e botÃ£o que leva Ã  pÃ¡gina para efetuar reserva.

#TeslaTruck #CaminhoneteDaTesla #pickUpDaTesla pic.twitter.com/YepuwkULlG",cybertruck
972,"Late take but #Cybertruck has really grown on me. Itâ€™s different and kind of ugly but in a very compelling way, like a bold fashion choice that actually kind of works.  pic.twitter.com/ULyocXGP5U",cybertruck
973,@elonmusk .. how about an energy drink to go with that @Tesla #CyberTruck ?  https://twitter.com/elkentaro/status/1202044776645713923Â â€¦,cybertruck
974,@elonmusk How will #cybertruck get to 500miles with all these planar surfaces?,cybertruck
975,CyberNUC computer case is Tesla Cybertruck-inspired.  https://www.techeblog.com/cybernuc-computer-case-tesla-cybertruck/Â â€¦ #cars #technology #tesla #gadgets #geek #cybertruck $TSLA $AMD $INTC $NVDA pic.twitter.com/XHuJmGGjyw,cybertruck
976,Loser buys the other brother a #CYBERTRUCK,cybertruck
977,"Here you go:

Toyota Truck Loyalist has flipped. Long but informative with some reasons for #Cybertruck that most of us havenâ€™t heard yet.

 https://twitter.com/bradsferguson/status/1200077148716822528?s=21Â â€¦ https://twitter.com/bradsferguson/status/1200077148716822528Â â€¦",cybertruck
978,"Come get your #Cyberballs ðŸ‘‡ðŸ‘‡ðŸ‘‡
Https://cyberball.coÂ 
#Cybertruck #TeslaCyberTruck",cybertruck
979,"#Tesla's #Cybertruck offers

0-60 in <2.9 seconds & 14,000 lbs of towing (tri-motor) 
120/240-volt outlets for power tools 
On-board air compressor
Sledge hammer proof stainless steel exterior 

#Trucking
#auto
#automotive
#innovation
#disruption
#disruptive
#disruptiveinnovation pic.twitter.com/uulJfHeqxj",cybertruck
980,"We have the perfect accessory to complement your #Cybertruck. 

#TheCyberball 
Check it out ðŸ‘‡ https://Cyberball.coÂ ",cybertruck
981,"Now thatâ€™s itâ€™s finally here, what are your thoughts of the actual #cybertruck vs the mockups? #tesla #elonmusk #teslatruck #teslacybertruck #teslamodel3 pic.twitter.com/zcWRsOkKRJ",cybertruck
982,For the #Cybertruck deniers ðŸ’ªðŸ˜ŽðŸ¤“ðŸ˜ *ahem*  pic.twitter.com/5HvnJ3v5jk,cybertruck
983,Stealthy operations #Cybertruck  pic.twitter.com/Mf288GUNtq,cybertruck
984,"Itâ€™s so awesome that the cybergear is already flowing, thatâ€™s one of the best things about @tesla is the community, check out @V2Trucks stuff to represent that #Cybertruck love.",cybertruck
985,"The long-awaited #Cybertruck was finally unveiled by #Tesla two weeks ago. Join us for its first ride ðŸ‘‰  https://bit.ly/34PYK8MÂ 
#TrendTuesday #automotive #electriccars #electronicvehicles #electrictruck #carlover #carenthusiast #detailing #carwash #yeg #edmonton #yegcars #cars pic.twitter.com/YZir3w0Ixq",cybertruck
986,The @Tesla #Cybertruck and the @bollingermotors #B2 represent two very different approaches to the electric pickup truck. See how they compare right here! https://www.motortrend.com/news/2021-tesla-cybertruck-vs-bollinger-b2-electric-truck-comparison-specs-price?sm_id=organic_tw_social_MT_191203_sf225213841#sf225213841Â â€¦,cybertruck
987,"If the production model looked like this I would buy it!
#Cybertruck
Does This Simple Adjustment Make Tesla Cybertruck More Attractive?  https://insideevs.com/news/385806/tesla-cybertruck-adapted-improved/amp/Â â€¦",cybertruck
988,Has anyone seen any footage of the #cybertruck actually moving? I mean aside from the recoil from the steel ball.,cybertruck
989,"Move over, #Cybertruck  https://twitter.com/MiceChat/status/1202041592628076544Â â€¦",cybertruck
990,So how many rich people are planning to buy #CyberTruck ironically?  :>,cybertruck
991,"Here is why the #Cyberball is the perfect accessory to your #Cybertruck
 https://Cyberball.coÂ ",cybertruck
992,"Mi ejemplar de Neuroamante ðŸ¤—
#cyberpunk ðŸ’™
#art #books #neuromancer #cyberpunk #futurepunk #gibson #culture #sciencefiction #cyberworld #virtualpunk #virtualsynth #cybertruck #cyber #cybergoth #cyberwarâ€¦  https://www.instagram.com/p/B5oe8yNAlVA/?igshid=dfyh8p39wah3Â â€¦",cybertruck
993,"Hey @Tesla you should send a 6"" x 6"" piece of your 30X steel used on the Cybertruck to those that have reserved one.  I'd love to see what my future truck will be made of. #anxiouslywaiting #impatient #functionoverform #Cybertruck @elonmusk",cybertruck
994,"Mi ejemplar de Neuroamante ðŸ¤—
#cyberpunk ðŸ’™
#art #books #neuromancer #cyberpunk #futurepunk #gibson #culture #sciencefiction #cyberworld #virtualpunk #virtualsynth #cybertruck #cyber #cybergoth #cyberwar  https://www.instagram.com/p/B5oe8yNAlVA/?igshid=13ns25yl1vdfrÂ â€¦",cybertruck
995,I'm just here for the Tesla fanboy backtrack #CyberTruck tweets.  So much content just backtracking and praising what is obviously @elonmusk and Franz's greatest work.,cybertruck
996,"Low key need #iota to moon before my #cyberTruck pre order is ready in 2022 ðŸ˜‚, #wenCyberTruck pic.twitter.com/WkwjvtPUc4",cybertruck
997,looking for anyway to capitalize on the situation but given the high security one would have thought he would have shown p in a #cybertruck if it were really as secure and worthy as promoted  https://twitter.com/danahull/status/1201979345289408512Â â€¦,cybertruck
998,There is an easy fix for that. Get a #cybertruck.,cybertruck
999,"@Tesla's #Cybertruck recorded a #DragCoefficient of 0.3,  lowest ever recorded for a truck! #aerodynamics #innovation #Automotive #autonomousdriving #ElectricCar #EV  https://futurism.com/elon-musk-cybertruck-aerodynamics-insane?utm_source=The+Future+Is&utm_campaign=687a468708-EMAIL_CAMPAIGN_2019_12_03_06_44&utm_medium=email&utm_term=0_03cd0a26cd-687a468708-247658837&mc_cid=687a468708&mc_eid=b57656e48fÂ â€¦ pic.twitter.com/OlJlb1j8pM",cybertruck
1000,"Download Cybertruck Highpoly 3D Model on @Gumroad
#tesla #cybertruck #cinema4d #3dmodel https://gum.co/acgpRÂ ",cybertruck
1001,He stole Emeralds from his Dad to pawn in New York... what did I miss? The problem with equality is some are more equal than others. I'll test drive the #Cybertruck in New Zealand. Hope it likes river crossings! @elonmusk pic.twitter.com/funaaOLgRO,cybertruck
1002,"El #Cybertruck de #Tesla formarÃ¡ parte de la flota de la policÃ­a de #Dubai -"" http://bit.ly/2P8TDtYÂ ",cybertruck
1003,"Strong enough to break armored glass. 
#TheCyberball #Cybertruck #TeslaTruck #GivingTuesday2019 pic.twitter.com/1iwc2H7qjr",cybertruck
1004,@elonmusk where is the airbag located for the middle front row passenger? #CyberTruck,cybertruck
1005,"Congratulations 
@elonmusk â¤ @Grimezsz 
E&C sittin' in a tree K.I.S.S.I.N.G

ðŸ˜»ðŸ”¥

I thought as much at the #Cybertruck unveil. ðŸ‘ðŸ˜Š

Love and Light  https://twitter.com/Grimezsz/status/1198011200010739712Â â€¦",cybertruck
1006,"@oldmanebro you need that 2020 
#tesla #cybertruck To run right thru traffic 
Or The Inspector Gadget
#gadget #car JS pic.twitter.com/yhIA8COyGG",cybertruck
1007,Thanks to Ben Sullins this is how owning a #Cybertruck vs #FordF150 is cheaper to go EV.  So crazy design aside do you like money? pic.twitter.com/41qrrFCVAT,cybertruck
1008,"Mi MÃ©xico querido, es real, un alcalde reservÃ³ 15 unidades de #Cybertruck para el municipio de Ciudad Valles en San Luis PotosÃ­, y Ã©sta fue una imagen de como serÃ¡n utilizadas.  pic.twitter.com/Nv1PqEv9nA",cybertruck
1009,The real game-changer in the #cybertruck is being completely overlooked  https://buff.ly/2Ll0BuzÂ  pic.twitter.com/Tw4xeAN0aB,cybertruck
1010,"More #cybertruck comments from YT: ""I've been a truck owner since I got my license in 2001. I've been a ram only guy since 2003...I'm putting my order in for a dual motor cyber truck Friday. My sister and brother-in-law are die hard Ford people. They're ordering 2 Cyber trucks""",cybertruck
1011,"#Cybertruck #CyberMonday #amazon #Liverpool #onefc #martialart #WWF #WWE  I am with THE STUPID-A BODOH SELFISH BASTARD Malaysian motorist drive dangerously,was speeding on the road-VAN 5139,FAIL 2 use car headlights' day & night daily-DIE FAST &GOOD 4 MALAYSIA economy",cybertruck
1012,"Cybertruck Modeling WIP | Cinema 4D
#Cybertruck #tesla #cinema4d #modeling
.
 https://youtu.be/jIk4wVkkow8Â  via @YouTube",cybertruck
